InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536402,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-02-23 20:13:00,2.58,12456,United Kingdom
536402,21258,VICTORIAN SEWING BOX LARGE,4,2011-10-15 09:38:00,10.69,12361,United Kingdom
537208,22632,HAND WARMER RED POLKA DOT,1,2011-07-19 10:56:00,1.88,12419,United Kingdom
536403,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-06-22 08:07:00,3.42,12190,United Kingdom
536403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-06-09 10:49:00,2.43,12011,France
536403,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-30 16:04:00,2.83,12539,United Kingdom
537212,22633,HAND WARMER UNION JACK,8,2011-09-20 18:26:00,1.86,12327,United Kingdom
536303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-08-13 08:17:00,2.46,12175,United Kingdom
536607,22632,HAND WARMER RED POLKA DOT,1,2011-09-22 08:18:00,1.95,12004,Spain
536303,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-19 16:58:00,3.37,12016,United Kingdom
536304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-05-04 12:20:00,2.56,12320,United Kingdom
536405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-22 15:31:00,2.74,12124,Germany
537218,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2010-12-15 11:03:00,1.89,12330,Netherlands
536609,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-02-26 09:12:00,2.69,12005,Belgium
536406,22386,JUMBO BAG PINK POLKADOT,24,2010-12-23 09:03:00,1.87,12337,United Kingdom
536305,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-04-18 19:10:00,3.54,12122,United Kingdom
536305,22386,JUMBO BAG PINK POLKADOT,2,2011-10-23 15:42:00,1.99,12489,United Kingdom
536407,22961,JAM MAKING SET PRINTED,3,2011-08-05 11:05:00,1.43,12084,United Kingdom
536612,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-11-03 18:47:00,3.59,12076,Portugal
537225,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-11-09 11:29:00,2.48,12107,United Kingdom
536408,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-05-09 19:29:00,3.66,12108,Spain
536409,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-06-16 15:55:00,2.69,12409,United Kingdom
536614,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-11-17 12:55:00,3.27,12472,Netherlands
536614,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2010-12-09 15:11:00,2.58,12543,United Kingdom
537230,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-05-31 14:13:00,3.44,12520,United Kingdom
536410,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-01-20 08:41:00,8.19,12198,United Kingdom
536410,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-08-29 17:31:00,3.27,12051,United Kingdom
536616,85099C,JUMBO BAG BAROQUE BLACK WHITE,1,2011-01-28 08:57:00,1.92,12067,United Kingdom
536308,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-06-19 14:06:00,3.58,12274,United Kingdom
536617,71053,WHITE METAL LANTERN,8,2011-05-27 18:18:00,3.35,12003,United Kingdom
536309,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-05-06 19:15:00,4.41,12170,United Kingdom
536618,22386,JUMBO BAG PINK POLKADOT,5,2010-12-07 18:30:00,1.86,12270,Netherlands
537238,71053,WHITE METAL LANTERN,6,2011-10-01 13:30:00,3.44,12253,United Kingdom
537239,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-09-17 18:18:00,2.6,12171,France
537240,21258,VICTORIAN SEWING BOX LARGE,4,2011-05-05 20:47:00,11.1,12359,Italy
536310,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-09 13:29:00,2.74,12341,Spain
536310,21258,VICTORIAN SEWING BOX LARGE,6,2011-01-27 12:43:00,11.31,12151,Portugal
536621,22386,JUMBO BAG PINK POLKADOT,3,2011-06-01 15:01:00,2.04,12441,United Kingdom
536622,22086,PAPER CHAIN KIT 50'S CHRISTMAS,36,2011-06-12 18:06:00,2.71,12460,Italy
536622,22386,JUMBO BAG PINK POLKADOT,12,2011-04-15 18:22:00,1.95,12427,Norway
536623,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2010-12-22 17:33:00,3.59,12125,United Kingdom
536415,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-04-27 09:00:00,7.95,12477,United Kingdom
536416,22633,HAND WARMER UNION JACK,2,2011-10-16 16:42:00,1.87,12066,Germany
537249,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-22 12:52:00,2.44,12313,United Kingdom
537250,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-12-26 12:08:00,3.35,12514,United Kingdom
536625,21258,VICTORIAN SEWING BOX LARGE,2,2011-01-14 19:17:00,11.45,12442,United Kingdom
536626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-17 15:59:00,2.69,12395,United Kingdom
537253,22961,JAM MAKING SET PRINTED,4,2011-04-13 12:38:00,1.48,12330,Germany
536627,71053,WHITE METAL LANTERN,6,2011-04-08 10:26:00,3.35,12087,United Kingdom
536313,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2011-09-06 10:24:00,2.06,12098,United Kingdom
536418,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-08-15 18:45:00,7.62,12477,United Kingdom
537257,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-09-13 08:49:00,8.02,12309,Germany
536419,22633,HAND WARMER UNION JACK,12,2011-02-04 17:34:00,1.97,12054,France
536314,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-11-09 08:29:00,3.61,12471,Germany
536420,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-29 09:21:00,2.69,12493,United Kingdom
537261,22386,JUMBO BAG PINK POLKADOT,8,2011-09-26 18:32:00,1.87,12209,United Kingdom
536315,22633,HAND WARMER UNION JACK,8,2011-02-08 11:57:00,1.96,12308,United Kingdom
537263,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-08-06 17:44:00,2.44,12156,United Kingdom
537264,71053,WHITE METAL LANTERN,5,2011-04-06 11:06:00,3.59,12454,United Kingdom
536421,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2011-06-26 15:11:00,2.07,12266,Germany
537266,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-07-10 10:40:00,2.47,12246,United Kingdom
536633,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-08-01 15:18:00,2.46,12504,United Kingdom
536317,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-11-23 20:06:00,3.58,12151,United Kingdom
536317,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-06 17:19:00,7.91,12455,United Kingdom
536635,22386,JUMBO BAG PINK POLKADOT,3,2011-07-28 19:29:00,2.1,12366,United Kingdom
536635,22386,JUMBO BAG PINK POLKADOT,4,2011-05-28 19:33:00,1.87,12155,United Kingdom
536424,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-07-24 19:54:00,2.51,12310,Belgium
536318,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-11 15:38:00,2.61,12519,France
536637,22633,HAND WARMER UNION JACK,24,2011-11-23 13:37:00,1.84,12413,United Kingdom
536637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-29 09:42:00,2.73,12487,United Kingdom
536638,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-01-23 10:46:00,2.88,12430,Belgium
536425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-28 08:54:00,2.57,12383,United Kingdom
536639,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-05-14 09:44:00,3.34,12204,United Kingdom
536426,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-03-26 11:47:00,4.49,12196,United Kingdom
537280,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-15 08:51:00,2.42,12417,United Kingdom
536427,22386,JUMBO BAG PINK POLKADOT,24,2011-03-05 18:46:00,2.04,12540,United Kingdom
536320,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-08-14 13:22:00,3.53,12141,Germany
536320,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-06 17:05:00,7.78,12103,United Kingdom
536428,84406B,CREAM CUPID HEARTS COAT HANGER,24,2010-12-12 11:52:00,2.94,12257,United Kingdom
536642,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-04-27 09:34:00,3.6,12512,United Kingdom
537286,22632,HAND WARMER RED POLKA DOT,12,2011-09-25 15:59:00,1.82,12030,United Kingdom
536643,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-21 20:03:00,7.81,12337,Belgium
537288,22632,HAND WARMER RED POLKA DOT,10,2011-03-31 15:04:00,1.89,12036,United Kingdom
536322,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-10-03 19:39:00,2.72,12490,Norway
537290,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-01-23 08:31:00,3.51,12441,United Kingdom
536645,21258,VICTORIAN SEWING BOX LARGE,10,2010-12-11 08:01:00,11.56,12547,United Kingdom
537292,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-09-09 15:03:00,3.39,12128,United Kingdom
536646,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-01-29 15:07:00,8.24,12376,United Kingdom
537294,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-04-01 11:05:00,3.32,12549,United Kingdom
537295,22961,JAM MAKING SET PRINTED,1,2011-04-07 08:04:00,1.46,12289,United Kingdom
536648,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-04-29 10:38:00,3.51,12078,United Kingdom
536648,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2011-08-11 19:47:00,2.08,12225,United Kingdom
536432,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-09-09 12:55:00,3.45,12273,United Kingdom
537299,22633,HAND WARMER UNION JACK,5,2010-12-28 13:57:00,1.99,12497,United Kingdom
536650,71053,WHITE METAL LANTERN,8,2011-08-24 11:19:00,3.31,12381,France
537301,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-03-31 19:28:00,3.48,12116,United Kingdom
536434,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-04-22 17:24:00,3.71,12061,United Kingdom
536325,22632,HAND WARMER RED POLKA DOT,5,2010-12-10 14:24:00,1.81,12388,United Kingdom
537304,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-11-04 12:02:00,7.61,12026,Spain
536435,21258,VICTORIAN SEWING BOX LARGE,6,2011-04-14 20:48:00,11.48,12349,France
536326,22632,HAND WARMER RED POLKA DOT,6,2010-12-30 20:06:00,1.99,12294,Netherlands
536326,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-07-06 17:46:00,1.98,12166,Portugal
536654,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-02-06 08:17:00,4.56,12087,Italy
536436,21258,VICTORIAN SEWING BOX LARGE,1,2011-05-22 17:25:00,10.79,12275,United Kingdom
537310,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-02-02 12:36:00,3.65,12183,United Kingdom
537311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-07-27 08:22:00,2.7,12223,United Kingdom
537312,22633,HAND WARMER UNION JACK,4,2011-04-21 17:35:00,1.77,12184,United Kingdom
536437,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-08-11 10:14:00,3.34,12050,United Kingdom
536657,22632,HAND WARMER RED POLKA DOT,5,2011-11-16 16:55:00,1.83,12233,United Kingdom
536438,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-04-11 08:43:00,2.7,12045,United Kingdom
537316,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-08-17 15:07:00,3.32,12333,United Kingdom
536329,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-01-06 18:27:00,3.34,12334,United Kingdom
536329,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-10-30 13:30:00,3.35,12031,United Kingdom
536659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-09-29 08:06:00,2.69,12523,France
536440,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-03-21 14:53:00,2.64,12153,United Kingdom
537321,22961,JAM MAKING SET PRINTED,6,2011-01-09 11:36:00,1.49,12428,United Kingdom
537322,71053,WHITE METAL LANTERN,6,2011-10-07 15:42:00,3.41,12275,United Kingdom
536661,22633,HAND WARMER UNION JACK,10,2011-05-18 11:51:00,1.84,12466,United Kingdom
536662,22961,JAM MAKING SET PRINTED,5,2011-07-16 19:56:00,1.39,12517,United Kingdom
536331,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-10-06 11:28:00,3.32,12128,Belgium
536331,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-11 17:42:00,2.71,12293,United Kingdom
536331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-04 16:09:00,2.63,12202,Spain
537328,22386,JUMBO BAG PINK POLKADOT,3,2011-02-24 09:26:00,1.99,12481,France
537329,71053,WHITE METAL LANTERN,2,2011-07-09 08:44:00,3.25,12527,Netherlands
536332,85099C,JUMBO BAG BAROQUE BLACK WHITE,8,2011-05-31 10:25:00,1.91,12300,United Kingdom
536443,22386,JUMBO BAG PINK POLKADOT,2,2011-09-29 17:39:00,2.04,12075,France
536333,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-06-28 18:28:00,3.41,12488,France
537333,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-02-16 08:37:00,2.65,12464,United Kingdom
536444,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-01-19 11:19:00,7.32,12530,Spain
536333,22633,HAND WARMER UNION JACK,4,2011-04-26 13:24:00,1.8,12146,United Kingdom
536668,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-07-09 16:17:00,2.01,12101,United Kingdom
536445,71053,WHITE METAL LANTERN,3,2011-04-20 15:28:00,3.3,12265,Italy
536669,21258,VICTORIAN SEWING BOX LARGE,2,2011-11-07 12:09:00,11.19,12520,France
537339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-03 16:51:00,2.58,12026,United Kingdom
536335,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-07-16 16:08:00,3.35,12112,France
537341,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,2011-07-16 14:31:00,2.07,12285,France
536447,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-10 19:50:00,2.45,12160,United Kingdom
537343,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-11-27 19:20:00,3.24,12102,Belgium
536448,22114,HOT WATER BOTTLE TEA AND SYMPATHY,10,2011-03-08 16:42:00,3.56,12008,United Kingdom
536672,22633,HAND WARMER UNION JACK,5,2011-11-10 11:16:00,1.87,12191,France
536673,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-10-22 09:33:00,3.55,12003,United Kingdom
536673,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-11-29 10:02:00,4.18,12389,United Kingdom
536449,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-08-05 16:42:00,2.93,12237,Netherlands
536337,22632,HAND WARMER RED POLKA DOT,4,2011-10-19 14:38:00,1.87,12098,United Kingdom
536450,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,2011-07-03 15:20:00,1.96,12180,United Kingdom
537351,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-05-27 19:25:00,3.56,12495,Germany
536338,22386,JUMBO BAG PINK POLKADOT,3,2011-11-17 11:01:00,1.98,12418,United Kingdom
536451,21258,VICTORIAN SEWING BOX LARGE,4,2011-11-11 13:26:00,11.03,12408,United Kingdom
536338,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-03-23 13:40:00,2.52,12419,United Kingdom
536677,22386,JUMBO BAG PINK POLKADOT,6,2011-10-17 09:39:00,1.89,12020,Norway
536339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-01-16 20:45:00,2.54,12064,United Kingdom
536452,22633,HAND WARMER UNION JACK,10,2011-09-01 11:10:00,1.85,12234,United Kingdom
536452,71053,WHITE METAL LANTERN,6,2011-05-19 14:13:00,3.33,12013,United Kingdom
537359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-08-14 14:50:00,2.47,12308,United Kingdom
536680,22632,HAND WARMER RED POLKA DOT,2,2010-12-18 12:47:00,1.95,12410,United Kingdom
536453,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-01-13 09:04:00,2.66,12425,United Kingdom
536681,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-01-18 19:37:00,2.49,12319,Germany
537363,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-05-04 12:29:00,7.53,12482,United Kingdom
536682,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-06-27 16:17:00,8.17,12546,United Kingdom
536341,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-06-20 13:48:00,3.27,12229,United Kingdom
536683,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-17 13:30:00,2.64,12340,United Kingdom
537367,22632,HAND WARMER RED POLKA DOT,3,2011-01-18 16:10:00,1.98,12255,United Kingdom
536342,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-08-25 19:53:00,3.32,12505,United Kingdom
536456,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-02-16 08:20:00,3.48,12005,United Kingdom
536342,84406B,CREAM CUPID HEARTS COAT HANGER,24,2011-09-06 15:20:00,2.7,12472,France
537371,22633,HAND WARMER UNION JACK,1,2011-01-23 14:44:00,1.79,12013,United Kingdom
536686,21258,VICTORIAN SEWING BOX LARGE,36,2011-03-12 15:55:00,10.46,12434,United Kingdom
536343,22632,HAND WARMER RED POLKA DOT,6,2011-02-10 19:55:00,1.85,12303,United Kingdom
536458,22961,JAM MAKING SET PRINTED,12,2011-08-25 13:39:00,1.48,12169,United Kingdom
536687,22633,HAND WARMER UNION JACK,6,2011-10-11 19:23:00,1.82,12473,United Kingdom
536688,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-02-23 16:45:00,3.22,12426,United Kingdom
537377,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-05-09 19:12:00,4.09,12469,United Kingdom
536344,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-10-01 10:04:00,2.61,12231,United Kingdom
536689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-20 12:52:00,2.56,12313,United Kingdom
536460,21258,VICTORIAN SEWING BOX LARGE,6,2011-09-14 16:41:00,10.51,12156,United Kingdom
536690,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-04-14 17:06:00,2.8,12392,United Kingdom
536460,21258,VICTORIAN SEWING BOX LARGE,5,2011-10-12 18:58:00,10.64,12237,Italy
536691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-12 10:30:00,2.53,12053,United Kingdom
536346,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-11-06 15:20:00,3.62,12246,United Kingdom
536346,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-11-27 15:22:00,3.45,12543,United Kingdom
536693,22632,HAND WARMER RED POLKA DOT,3,2011-02-24 18:53:00,1.79,12447,United Kingdom
536462,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-11-16 09:35:00,4.4,12182,United Kingdom
536347,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-11-09 13:46:00,3.49,12195,United Kingdom
537389,71053,WHITE METAL LANTERN,6,2011-03-11 15:23:00,3.22,12317,United Kingdom
536463,22386,JUMBO BAG PINK POLKADOT,3,2011-08-15 08:38:00,2.02,12490,United Kingdom
536463,22961,JAM MAKING SET PRINTED,36,2011-04-20 18:03:00,1.53,12482,Italy
536348,22632,HAND WARMER RED POLKA DOT,12,2011-02-27 15:47:00,1.94,12106,United Kingdom
536696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-27 19:11:00,2.47,12429,Germany
536348,71053,WHITE METAL LANTERN,4,2011-10-23 19:03:00,3.6,12284,Italy
537395,71053,WHITE METAL LANTERN,12,2011-05-20 18:54:00,3.62,12173,Spain
536465,22633,HAND WARMER UNION JACK,5,2011-08-22 08:42:00,1.96,12062,United Kingdom
536698,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-04-16 09:11:00,3.4,12203,United Kingdom
537398,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-05-09 12:35:00,7.61,12088,United Kingdom
537399,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-16 10:46:00,7.58,12020,France
536700,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-10-23 13:29:00,3.6,12252,United Kingdom
536700,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-02-06 12:03:00,2.52,12285,United Kingdom
536701,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-03-07 12:56:00,3.65,12265,United Kingdom
536350,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-05-31 17:23:00,3.5,12460,Germany
536702,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2010-12-19 17:24:00,2.61,12444,United Kingdom
536468,22114,HOT WATER BOTTLE TEA AND SYMPATHY,36,2011-03-17 13:44:00,3.52,12275,United Kingdom
536468,21258,VICTORIAN SEWING BOX LARGE,1,2011-03-22 15:16:00,10.57,12190,United Kingdom
536469,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-06-09 17:24:00,4.54,12330,France
537408,22632,HAND WARMER RED POLKA DOT,4,2011-02-20 14:30:00,1.91,12102,United Kingdom
536704,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-07-28 16:11:00,3.41,12467,United Kingdom
536352,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-07-31 11:16:00,2.62,12494,United Kingdom
536705,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-08-17 09:26:00,3.34,12410,United Kingdom
536706,71053,WHITE METAL LANTERN,24,2011-05-03 17:44:00,3.31,12142,United Kingdom
537413,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-01-16 12:50:00,3.57,12469,United Kingdom
536707,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-03-13 10:19:00,7.45,12208,United Kingdom
536707,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-11-16 16:54:00,2.42,12163,United Kingdom
536354,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-11-23 11:58:00,4.25,12474,France
537417,21258,VICTORIAN SEWING BOX LARGE,8,2011-06-17 10:20:00,10.59,12334,Spain
536354,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-02 14:34:00,3.5,12027,United Kingdom
536709,22632,HAND WARMER RED POLKA DOT,6,2011-06-07 13:21:00,1.76,12407,Spain
536710,22632,HAND WARMER RED POLKA DOT,3,2011-08-13 11:02:00,1.86,12347,United Kingdom
536710,71053,WHITE METAL LANTERN,8,2011-04-25 12:24:00,3.43,12267,Norway
536711,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-06-22 18:33:00,7.73,12084,United Kingdom
536355,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2010-12-07 10:20:00,2.59,12465,United Kingdom
536356,22632,HAND WARMER RED POLKA DOT,4,2011-07-05 20:03:00,1.82,12118,United Kingdom
536356,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-08-15 13:49:00,3.43,12547,Portugal
536713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-06 16:48:00,2.65,12153,United Kingdom
536475,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-03-12 16:52:00,2.07,12445,United Kingdom
537428,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-08-08 15:23:00,3.48,12378,United Kingdom
536476,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2010-12-13 16:17:00,3.38,12017,United Kingdom
537430,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-10-02 09:22:00,3.45,12405,United Kingdom
537431,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-03 19:09:00,2.57,12281,United Kingdom
536716,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-08-26 17:29:00,7.59,12039,United Kingdom
537433,22961,JAM MAKING SET PRINTED,2,2011-06-14 16:46:00,1.55,12309,United Kingdom
536478,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-10-31 19:56:00,2.72,12119,Germany
536478,22633,HAND WARMER UNION JACK,12,2011-10-12 16:34:00,1.82,12050,United Kingdom
536359,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-04-20 19:44:00,4.19,12046,United Kingdom
536479,22386,JUMBO BAG PINK POLKADOT,3,2011-04-19 08:26:00,2.05,12132,United Kingdom
536479,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-01-19 11:14:00,7.59,12065,United Kingdom
536359,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-09-28 14:40:00,2.6,12487,Belgium
536480,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-05-13 13:52:00,2.58,12510,United Kingdom
536360,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-04-10 14:02:00,2.61,12080,United Kingdom
536480,22633,HAND WARMER UNION JACK,48,2011-01-12 11:47:00,1.85,12298,France
536360,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-16 10:39:00,7.89,12441,United Kingdom
536481,21258,VICTORIAN SEWING BOX LARGE,48,2011-09-11 19:31:00,10.94,12134,United Kingdom
537445,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,2011-01-19 14:13:00,1.88,12296,United Kingdom
536361,71053,WHITE METAL LANTERN,8,2011-09-08 14:22:00,3.4,12285,United Kingdom
537447,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-11-06 18:40:00,3.36,12548,United Kingdom
536362,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-08-11 20:29:00,2.94,12160,Belgium
536483,71053,WHITE METAL LANTERN,4,2010-12-02 16:53:00,3.42,12176,United Kingdom
536362,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-03 14:12:00,2.63,12141,United Kingdom
537451,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-10-03 17:46:00,4.05,12255,United Kingdom
537452,22632,HAND WARMER RED POLKA DOT,6,2011-06-08 08:47:00,1.95,12398,United Kingdom
536726,22386,JUMBO BAG PINK POLKADOT,12,2011-07-23 13:46:00,1.9,12204,United Kingdom
537454,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-03-16 17:29:00,3.52,12454,Italy
536363,22114,HOT WATER BOTTLE TEA AND SYMPATHY,10,2011-08-14 18:07:00,3.65,12163,United Kingdom
537456,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2010-12-04 19:02:00,2.56,12532,Italy
537457,22386,JUMBO BAG PINK POLKADOT,8,2011-07-02 12:56:00,1.88,12546,France
